Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780026838,50,,Aggregated,16.500000,0.000000,48,51,55,58,76,110,280,710,960,1200,1200,1532,0,48,64.87585103132385,32.223209003859665,1186.534082997241,369.0182767624021
1780026839,50,,Aggregated,17.200000,0.000000,48,51,54,58,76,100,280,710,960,1200,1200,1550,0,48,64.6330154761287,32.223209003859665,1186.534082997241,367.77677419354836
1780026840,50,,Aggregated,17.200000,0.000000,48,51,54,58,76,110,280,720,960,1200,1200,1569,0,48,65.03484360293014,32.223209003859665,1186.534082997241,367.24091778202677
1780026841,50,,Aggregated,17.000000,0.000000,48,51,54,58,76,110,280,720,960,1200,1200,1584,0,48,64.95826175062511,32.223209003859665,1186.534082997241,368.0953282828283
1780026842,50,,Aggregated,17.400000,0.000000,48,51,54,58,76,110,280,720,960,1200,1200,1598,0,48,64.8288075907395,32.223209003859665,1186.534082997241,368.86232790988737
1780026843,50,,Aggregated,17.300000,0.000000,48,51,54,58,76,100,240,710,960,1200,1200,1619,0,48,64.62812669178618,32.223209003859665,1186.534082997241,368.0568252007412
1780026844,50,,Aggregated,16.900000,0.000000,48,51,54,57,75,100,240,710,960,1200,1200,1632,0,48,64.49620870893894,32.223209003859665,1186.534082997241,367.68995098039215
1780026845,50,,Aggregated,16.900000,0.000000,48,51,54,57,75,100,280,710,960,1200,1200,1649,0,48,64.56234793086271,32.223209003859665,1186.534082997241,366.90357792601577
1780026846,50,,Aggregated,16.500000,0.000000,48,51,54,57,75,100,240,710,960,1200,1200,1665,0,48,64.39139306065525,32.08387499762466,1186.534082997241,366.0900900900901
1780026847,50,,Aggregated,16.900000,0.000000,48,51,54,57,74,100,240,710,960,1200,1200,1683,0,48,64.17428007248658,32.08387499762466,1186.534082997241,366.7278669043375
1780026848,50,,Aggregated,16.600000,0.000000,48,51,54,57,74,100,240,690,960,1200,1200,1702,0,48,64.36291073560737,32.08387499762466,1186.534082997241,367.42068155111633
1780026849,50,,Aggregated,16.300000,0.000000,48,51,54,57,74,100,240,690,960,1200,1200,1714,0,48,64.25194544165733,32.08387499762466,1186.534082997241,366.95799299883316
1780026850,50,,Aggregated,16.200000,0.000000,48,51,54,57,74,100,240,690,960,1200,1200,1732,0,48,64.07980022516462,32.08387499762466,1186.534082997241,366.02482678983836
1780026851,50,,Aggregated,16.300000,0.000000,48,51,54,57,74,100,240,690,960,1200,1200,1747,0,48,63.97053192901039,32.08387499762466,1186.534082997241,365.9061247853463
1780026852,50,,Aggregated,16.100000,0.000000,48,51,54,57,74,100,230,690,960,1200,1200,1759,0,48,63.85046538714095,32.08387499762466,1186.534082997241,365.09664582148946
1780026853,50,,Aggregated,16.200000,0.000000,48,51,54,57,74,100,230,690,960,1200,1200,1778,0,48,63.726422919001834,32.08387499762466,1186.534082997241,365.9223847019123
1780026854,50,,Aggregated,16.000000,0.000000,48,51,54,57,73,100,230,690,960,1200,1200,1792,0,48,63.58610944084425,32.08387499762466,1186.534082997241,366.49720982142856
1780026855,50,,Aggregated,15.800000,0.000000,48,51,54,57,74,100,220,670,960,1200,1200,1815,0,48,63.6352223564711,32.08387499762466,1186.534082997241,367.5195592286501
1780026856,50,,Aggregated,16.100000,0.000000,48,51,54,57,73,100,220,670,960,1200,1200,1831,0,48,63.45260132987192,32.08387499762466,1186.534082997241,367.598033861278
1780026857,50,,Aggregated,16.300000,0.000000,48,51,54,57,74,100,220,670,960,1200,1200,1850,0,48,63.38496179890589,32.08387499762466,1186.534082997241,367.0318918918919
